YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.3,18.3,,,15.0,22.1,800,,,Some college or technical school,,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,MN,Minnesota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q018,VALUE,27,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.9,36.9,,,31.5,42.6,479,,18 - 24,,,,,"(40.13057004800049, -74.27369128799967)",FV,FV1,Q018,VALUE,34,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.5,36.5,,,33.2,40.1,1165,,,Some college or technical school,,,,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q018,VALUE,44,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,34.7,34.7,,,31.7,37.7,1959,,65 or older,,,,,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q018,VALUE,35,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,ID,Idaho,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,47.1,47.1,,,44.0,50.2,1504,,,High school graduate,,,,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q018,VALUE,16,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,45.1,45.1,,,40.6,49.7,591,,35 - 44,,,,,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q018,VALUE,38,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,52.5,52.5,,,44.1,60.7,221,,,,,"$50,000 - $74,999",,"(18.220833, -66.590149)",FV,FV1,Q018,VALUE,72,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.1,19.1,,,17.8,20.5,7346,,,,Female,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Gender,Female,GEN,FEMALE
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.4,33.4,,,28.4,38.9,545,,,,,"$75,000 or greater",,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q018,VALUE,44,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.1,42.1,,,38.9,45.5,1688,,,,,Data not reported,,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q018,VALUE,35,Income,Data not reported,INC,INCNR
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.9,17.9,,,14.8,21.5,1019,,55 - 64,,,,,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q019,VALUE,44,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.4,40.4,,,38.6,42.2,4601,Total,,,,,,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q018,VALUE,37,Total,Total,OVR,OVERALL
2021,2021,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q018,VALUE,10,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.5,23.5,,,19.1,28.5,638,,,,,"Less than $15,000",,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q019,VALUE,39,Income,"Less than $15,000",INC,INCLESS15
2021,2021,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,16.5,16.5,,,11.8,22.8,273,,,,,"$25,000 - $34,999",,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q019,VALUE,17,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.4,37.4,,,36.0,38.8,7940,,,,,,Non-Hispanic White,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q018,VALUE,49,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.9,22.9,,,20.3,25.9,1639,,,,Male,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,01,Gender,Male,GEN,MALE
2021,2021,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.6,39.6,,,38.8,40.4,72390,,55 - 64,,,,,,FV,FV1,Q018,VALUE,59,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.4,40.4,,,36.1,44.9,1008,,,,,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",FV,FV1,Q018,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,VALUE,40,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.8,18.8,,,15.9,22.0,1221,,25 - 34,,,,,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q019,VALUE,29,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,12.8,12.8,,,6.7,23.0,111,,,,,,Other,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q019,VALUE,53,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.1,40.1,,,39.0,41.2,38697,,,,,"$25,000 - $34,999",,,FV,FV1,Q018,VALUE,59,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,ME,Maine,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,27.9,27.9,,,24.2,31.8,1211,,,,,"$75,000 or greater",,"(45.254228894000505, -68.98503133599962)",FV,FV1,Q018,VALUE,23,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,44.8,44.8,,,40.9,48.8,1387,,,,,"$35,000 - $49,999",,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q018,VALUE,29,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,WV,West Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,46.0,46.0,,,44.5,47.5,6197,Total,,,,,,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q018,VALUE,54,Total,Total,OVR,OVERALL
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.3,21.3,,,19.1,23.7,2088,,,,,Data not reported,,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q019,VALUE,38,Income,Data not reported,INC,INCNR
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.1,24.1,,,17.0,33.0,236,,,,,,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q019,VALUE,38,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,MT,Montana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.8,38.8,,,34.5,43.3,768,,,,,"$35,000 - $49,999",,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q018,VALUE,30,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.8,37.8,,,31.0,45.0,301,,,,,"$35,000 - $49,999",,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q018,VALUE,17,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,GU,Guam,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,34.7,34.7,,,24.6,46.4,352,,65 or older,,,,,"(13.444304, 144.793731)",FV,FV1,Q018,VALUE,66,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,45.7,45.7,,,43.1,48.3,3269,,,Some college or technical school,,,,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q018,VALUE,29,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,49.2,49.2,,,44.3,54.0,577,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q018,VALUE,01,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,47.8,47.8,,,45.6,50.1,3828,,,High school graduate,,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,VALUE,31,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.2,22.2,,,19.1,25.8,852,,,,,"$25,000 - $34,999",,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,VALUE,08,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.4,42.4,,,40.3,44.6,4843,Total,,,,,,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q018,VALUE,02,Total,Total,OVR,OVERALL
2021,2021,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.3,20.3,,,17.9,22.9,2565,,65 or older,,,,,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.7,19.7,,,18.5,21.0,6488,,,,,,Non-Hispanic White,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,VALUE,18,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,WV,West Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.9,18.9,,,17.7,20.2,6108,Total,,,,,,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q019,VALUE,54,Total,Total,OVR,OVERALL
2021,2021,ME,Maine,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.4,15.4,,,13.9,17.0,4522,,,,Male,,,"(45.254228894000505, -68.98503133599962)",FV,FV1,Q019,VALUE,23,Gender,Male,GEN,MALE
2021,2021,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,28.0,28.0,,,26.8,29.2,21648,,18 - 24,,,,,,FV,FV1,Q019,VALUE,59,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,CA,California,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.6,39.6,,,32.1,47.5,294,,,,,,Non-Hispanic Black,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q018,VALUE,06,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,SC,South Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.3,35.3,,,21.3,52.3,56,,,,,,Asian,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q018,VALUE,45,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,SC,South Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.8,18.8,,,16.3,21.6,1489,,55 - 64,,,,,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q019,VALUE,45,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,42.0,42.0,,,34.2,50.2,283,,,Less than high school,,,,"(41.56266102000046, -72.64984095199964)",FV,FV1,Q019,VALUE,09,Education,Less than high school,EDU,EDUHS
2021,2021,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.6,37.6,,,34.9,40.4,2196,,45 - 54,,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q018,VALUE,24,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.1,41.1,,,38.5,43.8,2255,,,High school graduate,,,,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q018,VALUE,53,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.8,37.8,,,32.6,43.4,587,,,,,"$35,000 - $49,999",,"(41.56266102000046, -72.64984095199964)",FV,FV1,Q018,VALUE,09,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q018,VALUE,56,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.5,19.5,,,16.4,23.1,1399,,35 - 44,,,,,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q019,VALUE,29,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.9,21.9,,,14.1,32.4,140,,,,,,Hispanic,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q019,VALUE,11,Race/Ethnicity,Hispanic,RACE,RACEHIS
