"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"All Cancer Sites Combined"	"0"	"South Dakota"	"46"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	167	7186	2324.0
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	33	218858	15.1
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	52	216428	24.0
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	86	206437	41.7
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	167	224632	74.3
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	311	229917	135.3
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	568	236228	240.4
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	728	222794	326.8
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	883	193234	457.0
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	947	150647	628.6
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	850	104895	810.3
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	735	72593	1012.5
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	1084	78693	1377.5
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"25-29 years"	"25-29"	20	241905	8.3
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	24	214904	11.2
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	44	210852	20.9
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	67	200529	33.4
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	157	217989	72.0
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	336	218527	153.8
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	723	217807	331.9
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	1023	198784	514.6
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	1280	170153	752.3
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	1289	130842	985.2
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	1063	84273	1261.4
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	823	49889	1649.7
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	937	39922	2347.1
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	34	228231	14.9
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	60	220698	27.2
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	84	209595	40.1
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	183	223032	82.1
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	318	221166	143.8
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	537	239076	224.6
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	808	228979	352.9
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	870	199908	435.2
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	1009	165364	610.2
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	907	115517	785.2
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	728	76553	951.0
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	1016	80013	1269.8
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	16	249457	6.4
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	20	224289	8.9
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	36	214585	16.8
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	69	202788	34.0
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	175	214917	81.4
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	305	212010	143.9
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	677	220864	306.5
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	992	205131	483.6
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	1210	173646	696.8
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	1315	142707	921.5
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	1160	93788	1236.8
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	894	54411	1643.1
	"All Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	900	41974	2144.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"1-4 years"	"1-4"	16	796902	2.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"5-9 years"	"5-9"	27	1004870	2.7
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"10-14 years"	"10-14"	18	1014454	1.8
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"15-19 years"	"15-19"	29	981027	3.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"20-24 years"	"20-24"	30	964629	3.1
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"25-29 years"	"25-29"	57	1041994	5.5
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	152	1013271	15.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	245	984049	24.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	370	917293	40.3
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	637	914733	69.6
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	981	865717	113.3
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	1659	864495	191.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	2177	769423	282.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	2414	631394	382.3
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	2534	477223	531.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	2363	326500	723.7
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	2213	230185	961.4
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	3009	249957	1203.8
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"1-4 years"	"1-4"	24	831818	2.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"10-14 years"	"10-14"	32	1055173	3.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"15-19 years"	"15-19"	41	1027978	4.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"20-24 years"	"20-24"	56	1029622	5.4
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"25-29 years"	"25-29"	67	1086690	6.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	83	1042008	8.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	164	994779	16.5
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	267	908729	29.4
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	512	904927	56.6
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	1106	849328	130.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	1930	829992	232.5
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	2761	708574	389.7
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	3153	560393	562.6
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	3268	412005	793.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	2922	262493	1113.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	2499	165706	1508.1
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	2830	140089	2020.1
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	17	791626	2.1
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	18	1031937	1.7
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	29	1005304	2.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	31	973087	3.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	59	1061843	5.6
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	118	1036066	11.4
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	227	1025618	22.1
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	368	938570	39.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	640	932753	68.6
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	925	856123	108.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	1530	877447	174.4
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	2145	803516	267.0
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	2510	670181	374.5
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	2725	527996	516.1
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	2601	363942	714.7
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	2154	242053	889.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	3064	256745	1193.4
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	17	1053421	1.6
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	20	1074531	1.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	36	1049448	3.4
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	68	1029650	6.6
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	72	1110868	6.5
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	97	1070442	9.1
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	151	1039961	14.5
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	236	937614	25.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	475	917789	51.8
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	891	841954	105.8
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	1858	841924	220.7
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	2860	746424	383.2
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	3349	589968	567.7
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	3463	455698	759.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	3148	294225	1069.9
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	2555	177336	1440.8
	"All Cancer Sites Combined"	"0"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	2997	148369	2020.0
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	23	112655	20.4
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	28	94848	29.5
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	51	82226	62.0
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	71	74623	95.1
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	110	78672	139.8
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	159	72156	220.4
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	177	59507	297.4
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	198	44983	440.2
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	189	30826	613.1
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	185	21615	855.9
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	255	21804	1169.5
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	16	116437	13.7
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	21	98731	21.3
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	38	84935	44.7
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	67	75225	89.1
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	107	75945	140.9
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	178	69262	257.0
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	236	55621	424.3
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	233	40311	578.0
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	250	26663	937.6
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	210	17379	1208.4
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	299	15166	1971.5
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	16	113824	14.1
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	45	104269	43.2
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	43	86833	49.5
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	74	74906	98.8
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	115	78803	145.9
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	157	75415	208.2
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	175	64231	272.5
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	207	49703	416.5
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	207	35279	586.8
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	172	23016	747.3
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	265	22581	1173.6
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	21	117454	17.9
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	19	108180	17.6
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	37	89993	41.1
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	65	76348	85.1
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	99	76549	129.3
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	193	71966	268.2
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	238	59784	398.1
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	261	45309	576.0
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	277	30318	913.6
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	248	18897	1312.4
	"All Cancer Sites Combined"	"0"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	296	15842	1868.5
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	31	22535	137.6
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	49	25359	193.2
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	70	24255	288.6
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	90	20835	432.0
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	110	15676	701.7
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	99	10265	964.4
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	79	7170	1101.8
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	126	9377	1343.7
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	30	21580	139.0
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	64	24061	266.0
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	75	23088	324.8
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	107	19841	539.3
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	109	14486	752.5
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	120	8797	1364.1
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	77	5540	1389.9
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	144	4924	2924.5
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	21	20751	101.2
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	46	24450	188.1
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	68	24490	277.7
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	76	21728	349.8
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	82	17180	477.3
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	86	11616	740.4
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	82	7494	1094.2
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	134	9225	1452.6
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	31	19906	155.7
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	64	22969	278.6
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	92	23374	393.6
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	120	20260	592.3
	"All Cancer Sites Combined"	"0"	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	133	15975	832.6
